event_timestamp,channel,messagetype,eventID,process_group,marketRoleCode,event_count
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Metering Point Authorisation EXP,Other GUI events,DSO,1
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Organisation,Other GUI events,DSO,19
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Organisation Contact,Other GUI events,DSO,1
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Personal Info,Other GUI events,DSO,1
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Price Information,Other GUI events,DSO,49
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Product,Other GUI events,DSO,82
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Report Run,Other GUI events,DSO,7
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,DSO,139
2025-01-02T00:00:00.000Z,GUI,Process Message,RetrieveBusinessMessages,Other GUI events,DSO,2
2025-01-02T00:00:00.000Z,GUI,Process Message,RetrieveOrganisationUser,Other GUI events,DSO,16
2025-01-02T00:00:00.000Z,GUI,Process Message,RetrieveTimeseries,Other GUI events,DSO,2
2025-01-02T00:00:00.000Z,GUI,Process Message,RetrieveTimeseriesLogDist,Other GUI events,DSO,2
2025-01-02T00:00:00.000Z,GUI,Process Message,RetrieveTimeseriesLogImp,Other GUI events,DSO,2
2025-01-02T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,DSO,1189
2025-01-02T00:00:00.000Z,GUI,Process Message,Update Personal Info,Other GUI events,DSO,1
2025-01-02T00:00:00.000Z,GUI,Process Message,View Accounting Point,Other GUI events,DSO,48
2025-01-02T00:00:00.000Z,GUI,Process Message,View Exchange Point,Other GUI events,DSO,47
2025-01-02T00:00:00.000Z,GUI,Process Message,View Grid Agreement,Other GUI events,DSO,60
2025-01-02T00:00:00.000Z,GUI,Process Message,View Grid Agreement History,Other GUI events,DSO,135
2025-01-02T00:00:00.000Z,GUI,Process Message,View Metering Point Authorisation,Other GUI events,DSO,1
2025-01-02T00:00:00.000Z,GUI,Process Message,View Product,Other GUI events,DSO,2
2025-01-02T00:00:00.000Z,GUI,Process Message,View Product Component,Other GUI events,DSO,113
2025-01-02T00:00:00.000Z,GUI,Process Message,View Sales Agreement History,Other GUI events,DSO,336
2025-01-02T00:00:00.000Z,GUI,F15,DH-812,DH-800,THP,164
2025-01-02T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Customer Control Report,Other GUI events,THP,5
2025-01-02T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Adresses Control Report,Other GUI events,THP,5
2025-01-02T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Control Report,Other GUI events,THP,11
2025-01-02T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Devices  Control Report,Other GUI events,THP,5
2025-01-02T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,THP,28
2025-01-02T00:00:00.000Z,GUI,Process Message,List report runs,Other GUI events,THP,3
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,THP,267
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Report Run,Other GUI events,THP,12
2025-01-02T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,THP,14
2025-01-02T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,THP,391
2025-01-02T00:00:00.000Z,GUI,Process Message,View Customer,Other GUI events,THP,2
2025-01-02T00:00:00.000Z,GUI,Process Message,View Customer Authorisation,Other GUI events,THP,2
2025-01-03T00:00:00.000Z,B2B,E58,DH-124-1,DH-100,DDQ,6
2025-01-03T00:00:00.000Z,B2B,F01,DH-111-1,DH-100,DDQ,4469
2025-01-03T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,DDQ,37637
2025-01-03T00:00:00.000Z,B2B,F03,DH-132-1,DH-100,DDQ,9345
2025-01-03T00:00:00.000Z,B2B,F04,DH-311-1,DH-300,DDQ,5066
2025-01-03T00:00:00.000Z,B2B,F04,DH-321-1,DH-300,DDQ,9599
2025-01-03T00:00:00.000Z,B2B,F04,DH-331-1,DH-300,DDQ,37
2025-01-03T00:00:00.000Z,B2B,F06,DH-331-1,DH-300,DDQ,1308
2025-01-03T00:00:00.000Z,B2B,F06,DH-332-1,DH-300,DDQ,14
2025-01-03T00:00:00.000Z,B2B,F06,DH-351-1,DH-300,DDQ,48
2025-01-03T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DDQ,3272
2025-01-03T00:00:00.000Z,B2B,F09,DH-411-1,DH-400,DDQ,33
2025-01-03T00:00:00.000Z,B2B,F09,DH-421-1,DH-400,DDQ,268
2025-01-03T00:00:00.000Z,B2B,F09,DH-424-1,DH-400,DDQ,64
2025-01-03T00:00:00.000Z,B2B,F12,DH-721-1,DH-700,DDQ,363
2025-01-03T00:00:00.000Z,B2B,F18,DH-341-1,DH-300,DDQ,326
2025-01-03T00:00:00.000Z,B2B,F22,DH-713,DH-700,DDQ,46
2025-01-03T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DDQ,13
2025-01-03T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,DDQ,28
2025-01-03T00:00:00.000Z,B2B,E58,DH-121,DH-100,DSO,98
2025-01-03T00:00:00.000Z,B2B,E58,DH-122-1,DH-100,DSO,22471
2025-01-03T00:00:00.000Z,B2B,E58,DH-123,DH-100,DSO,1
2025-01-03T00:00:00.000Z,B2B,E58,DH-125-1,DH-100,DSO,429
2025-01-03T00:00:00.000Z,B2B,E58,DH-126-1,DH-100,DSO,11
2025-01-03T00:00:00.000Z,B2B,E66,DH-211,DH-200,DSO,51856
2025-01-03T00:00:00.000Z,B2B,F01,DH-112-1,DH-100,DSO,1354
2025-01-03T00:00:00.000Z,B2B,F03,DH-134-1,DH-100,DSO,39
2025-01-03T00:00:00.000Z,B2B,F04,DH-312-1,DH-300,DSO,2758
2025-01-03T00:00:00.000Z,B2B,F04,DH-322-1,DH-300,DSO,7056
2025-01-03T00:00:00.000Z,B2B,F06,DH-333-1,DH-300,DSO,1301
2025-01-03T00:00:00.000Z,B2B,F06,DH-352-1,DH-300,DSO,40
2025-01-03T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DSO,121
2025-01-03T00:00:00.000Z,B2B,F09,DH-412-1,DH-400,DSO,1329
2025-01-03T00:00:00.000Z,B2B,F09,DH-413-1,DH-400,DSO,6
2025-01-03T00:00:00.000Z,B2B,F09,DH-422-1,DH-400,DSO,369
2025-01-03T00:00:00.000Z,B2B,F09,DH-423-1,DH-400,DSO,5
2025-01-03T00:00:00.000Z,B2B,F10,DH-522,DH-500,DSO,1
2025-01-03T00:00:00.000Z,B2B,F13,DH-732-1,DH-700,DSO,32
2025-01-03T00:00:00.000Z,B2B,F18,DH-342-1,DH-300,DSO,175
2025-01-03T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DSO,20
2025-01-03T00:00:00.000Z,B2B,MSG.SND,MSG.SND,Other B2B events,DSO,1
2025-01-03T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,THP,90
2025-01-03T00:00:00.000Z,B2B,F02,DH-22x,Other B2B events,THP,487
2025-01-03T00:00:00.000Z,B2B,F02,DH-812,DH-800,THP,686
2025-01-03T00:00:00.000Z,B2B,F03,DH-135-1,DH-100,THP,126
2025-01-03T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,THP,851
2025-01-03T00:00:00.000Z,B2B,F08,DH-812,DH-800,THP,66
2025-01-03T00:00:00.000Z,B2B,F15,DH-812,DH-800,THP,279
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve AccountingPoints,Customer Access Portal,CAP,5883
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreement Mutations,Customer Access Portal,CAP,128
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreements,Customer Access Portal,CAP,2741
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Authorisation Mutations,Customer Access Portal,CAP,8
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Configuration Parameters,Customer Access Portal,CAP,2529
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customer Mutations,Customer Access Portal,CAP,66
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Customers,Customer Access Portal,CAP,2738
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Organisations,Customer Access Portal,CAP,1422
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveAuthorisationData,Customer Access Portal,CAP,1483
2025-01-03T00:00:00.000Z,CAP,CustomerAccessRequest,RetrieveTimeSeriesData,Customer Access Portal,CAP,5622
2025-01-03T00:00:00.000Z,CAP,F15,CAP.AUT.CRE.CUS,Customer Access Portal,CAP,174
2025-01-03T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DDQ,8679
2025-01-03T00:00:00.000Z,DIF,GetContractData,DH-1001,DH-1000,DDQ,30
2025-01-03T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DDQ,1424
2025-01-03T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DDQ,80242
2025-01-03T00:00:00.000Z,DIF,MSG.PRC,MSG.PRC,Other DIF events,DDQ,1
2025-01-03T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,DSO,2504
2025-01-03T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,DSO,2241
2025-01-03T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,DSO,32168
2025-01-03T00:00:00.000Z,DIF,GetAccountingPointData,DH-1000,DH-1000,THP,7153
2025-01-03T00:00:00.000Z,DIF,GetAuthorisationData,DH-1003,DH-1000,THP,497
2025-01-03T00:00:00.000Z,DIF,GetCustomerData,DH-1005,DH-1000,THP,15595
2025-01-03T00:00:00.000Z,DIF,GetTimeseriesData,DH-1002,Other DIF events,THP,56725
2025-01-03T00:00:00.000Z,GUI,,AGR.RTR.SLS,Other GUI events,DDQ,2
2025-01-03T00:00:00.000Z,GUI,,Search Settlement Runs,Other GUI events,DDQ,14
2025-01-03T00:00:00.000Z,GUI,F01,DH-111-1,DH-100,DDQ,88
2025-01-03T00:00:00.000Z,GUI,F01,Retrieve Customer,Other GUI events,DDQ,87
2025-01-03T00:00:00.000Z,GUI,F04,DH-311-11,DH-300,DDQ,9
2025-01-03T00:00:00.000Z,GUI,F04,DH-311-14,DH-300,DDQ,19
2025-01-03T00:00:00.000Z,GUI,F04,DH-321-1,DH-300,DDQ,2
2025-01-03T00:00:00.000Z,GUI,F06,DH-331-1,DH-300,DDQ,2
2025-01-03T00:00:00.000Z,GUI,F06,DH-332-1,DH-300,DDQ,1
2025-01-03T00:00:00.000Z,GUI,F06,DH-351-1,DH-300,DDQ,5
2025-01-03T00:00:00.000Z,GUI,F09,DH-411-1,DH-400,DDQ,1
2025-01-03T00:00:00.000Z,GUI,F15,DH-811,DH-800,DDQ,8
2025-01-03T00:00:00.000Z,GUI,F18,DH-341-1,DH-300,DDQ,2
2025-01-03T00:00:00.000Z,GUI,PeekMessageRequest,PeekMessage,Other GUI events,DDQ,6
2025-01-03T00:00:00.000Z,GUI,Process Message,ACP.PRP.HST,Other GUI events,DDQ,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Delete Portal User Identity,Other GUI events,DDQ,5
2025-01-03T00:00:00.000Z,GUI,Process Message,DeleteOrganisationUser,Other GUI events,DDQ,1
2025-01-03T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,DDQ,326
2025-01-03T00:00:00.000Z,GUI,Process Message,List Customer,Other GUI events,DDQ,16
2025-01-03T00:00:00.000Z,GUI,Process Message,List Organisations,Other GUI events,DDQ,11
2025-01-03T00:00:00.000Z,GUI,Process Message,List Portal User Identities,Other GUI events,DDQ,15
2025-01-03T00:00:00.000Z,GUI,Process Message,List Product,Other GUI events,DDQ,1
2025-01-03T00:00:00.000Z,GUI,Process Message,List Sales Agreement,Other GUI events,DDQ,466
2025-01-03T00:00:00.000Z,GUI,Process Message,ListBusinessMessages,Other GUI events,DDQ,1
2025-01-03T00:00:00.000Z,GUI,Process Message,ListOrganisationUser,Other GUI events,DDQ,13
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,DDQ,807
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Customer,Other GUI events,DDQ,12
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Customer Information,Other GUI events,DDQ,6
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve LOT view info,Other GUI events,DDQ,142
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Metering Point,Other GUI events,DDQ,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Organisation,Other GUI events,DDQ,12
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Personal Info,Other GUI events,DDQ,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Portal User Identity,Other GUI events,DDQ,17
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Sales Agreement,Other GUI events,DDQ,189
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,DDQ,170
2025-01-03T00:00:00.000Z,GUI,Process Message,RetrieveOrganisationUser,Other GUI events,DDQ,14
2025-01-03T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,DDQ,2793
2025-01-03T00:00:00.000Z,GUI,Process Message,Search Settlement Data Forwarding Options,Other GUI events,DDQ,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Submit Portal User Identity,Other GUI events,DDQ,1
2025-01-03T00:00:00.000Z,GUI,Process Message,UpdateOrganisationUser,Other GUI events,DDQ,3
2025-01-03T00:00:00.000Z,GUI,Process Message,View Accounting Point,Other GUI events,DDQ,4
2025-01-03T00:00:00.000Z,GUI,Process Message,View Sales Agreement,Other GUI events,DDQ,93
2025-01-03T00:00:00.000Z,GUI,,Search Settlement Runs,Other GUI events,DSO,11
2025-01-03T00:00:00.000Z,GUI,E58,DH-122-1,DH-100,DSO,14
2025-01-03T00:00:00.000Z,GUI,E58,DH-125-1,DH-100,DSO,3
2025-01-03T00:00:00.000Z,GUI,E58,Retrieve Metering Point,Other GUI events,DSO,15
2025-01-03T00:00:00.000Z,GUI,F01,DH-112-1,DH-100,DSO,1
2025-01-03T00:00:00.000Z,GUI,F01,Retrieve Customer,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,F04,AGR.CNF.GRD,Other GUI events,DSO,2
2025-01-03T00:00:00.000Z,GUI,F04,DH-322-1,DH-300,DSO,1
2025-01-03T00:00:00.000Z,GUI,F06,DH-333-1,DH-300,DSO,10
2025-01-03T00:00:00.000Z,GUI,F09,DH-412-1,DH-400,DSO,8
2025-01-03T00:00:00.000Z,GUI,F09,DH-422-1,DH-400,DSO,4
2025-01-03T00:00:00.000Z,GUI,F09,DH-423-1,DH-400,DSO,4
2025-01-03T00:00:00.000Z,GUI,F18,DH-342-1,DH-300,DSO,17
2025-01-03T00:00:00.000Z,GUI,PeekMessageRequest,PeekMessage,Other GUI events,DSO,2
2025-01-03T00:00:00.000Z,GUI,Process Message,'Retrieve History',Other GUI events,DSO,2
2025-01-03T00:00:00.000Z,GUI,Process Message,ACP.PRP.HST,Other GUI events,DSO,2
2025-01-03T00:00:00.000Z,GUI,Process Message,AGR.CRE.EXP.REQ,Other GUI events,DSO,5
2025-01-03T00:00:00.000Z,GUI,Process Message,Create Portal User Identity,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Agreement Product Relations Control Report,Other GUI events,DSO,2
2025-01-03T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Customer Control Report,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,CreateOrganisationUser,Other GUI events,DSO,6
2025-01-03T00:00:00.000Z,GUI,Process Message,DeleteOrganisationUser,Other GUI events,DSO,4
2025-01-03T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,DSO,253
2025-01-03T00:00:00.000Z,GUI,Process Message,ETS.OBS.RTR,Other GUI events,DSO,11
2025-01-03T00:00:00.000Z,GUI,Process Message,ETS.SUI,Other GUI events,DSO,5
2025-01-03T00:00:00.000Z,GUI,Process Message,List Customer,Other GUI events,DSO,16
2025-01-03T00:00:00.000Z,GUI,Process Message,List Exchange Point,Other GUI events,DSO,24
2025-01-03T00:00:00.000Z,GUI,Process Message,List Grid Agreement,Other GUI events,DSO,36
2025-01-03T00:00:00.000Z,GUI,Process Message,List Metering Grid Area,Other GUI events,DSO,4
2025-01-03T00:00:00.000Z,GUI,Process Message,List Organisations,Other GUI events,DSO,9
2025-01-03T00:00:00.000Z,GUI,Process Message,List Party Authorisation,Other GUI events,DSO,3
2025-01-03T00:00:00.000Z,GUI,Process Message,List Portal User Identities,Other GUI events,DSO,9
2025-01-03T00:00:00.000Z,GUI,Process Message,List Production Unit,Other GUI events,DSO,5
2025-01-03T00:00:00.000Z,GUI,Process Message,List System User Identities,Other GUI events,DSO,2
2025-01-03T00:00:00.000Z,GUI,Process Message,List report runs,Other GUI events,DSO,6
2025-01-03T00:00:00.000Z,GUI,Process Message,ListBusinessMessages,Other GUI events,DSO,13
2025-01-03T00:00:00.000Z,GUI,Process Message,ListOrganisationUser,Other GUI events,DSO,11
2025-01-03T00:00:00.000Z,GUI,Process Message,MGA.UPD.IOS.REQ,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,MGA.UPD.LSS.REQ,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,PRU.UPD.INF.REQ,Other GUI events,DSO,5
2025-01-03T00:00:00.000Z,GUI,Process Message,Regenerate 2FA Key,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,DSO,647
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Customer,Other GUI events,DSO,15
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Customer Information,Other GUI events,DSO,9
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Exchange Point,Other GUI events,DSO,26
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Grid Agreement,Other GUI events,DSO,53
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve LOT view info,Other GUI events,DSO,57
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Metering Grid Area,Other GUI events,DSO,3
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Metering Point,Other GUI events,DSO,14
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Metering Point Authorisation EXP,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Organisation,Other GUI events,DSO,3
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Personal Info,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Portal User Identity,Other GUI events,DSO,16
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Product,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Production Unit,Other GUI events,DSO,7
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve ProductionUnit,Other GUI events,DSO,9
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Report Run,Other GUI events,DSO,4
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,DSO,118
2025-01-03T00:00:00.000Z,GUI,Process Message,RetrieveOrganisationUser,Other GUI events,DSO,19
2025-01-03T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,DSO,856
2025-01-03T00:00:00.000Z,GUI,Process Message,Search Metered Data Forwarding Option,Other GUI events,DSO,3
2025-01-03T00:00:00.000Z,GUI,Process Message,Update Personal Info,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,View Accounting Point,Other GUI events,DSO,30
2025-01-03T00:00:00.000Z,GUI,Process Message,View Customer,Other GUI events,DSO,2
2025-01-03T00:00:00.000Z,GUI,Process Message,View Exchange Point,Other GUI events,DSO,5
2025-01-03T00:00:00.000Z,GUI,Process Message,View Grid Agreement,Other GUI events,DSO,29
2025-01-03T00:00:00.000Z,GUI,Process Message,View Grid Agreement History,Other GUI events,DSO,115
2025-01-03T00:00:00.000Z,GUI,Process Message,View Metering Grid Area,Other GUI events,DSO,4
2025-01-03T00:00:00.000Z,GUI,Process Message,View Metering Point Authorisation,Other GUI events,DSO,1
2025-01-03T00:00:00.000Z,GUI,Process Message,View Production Unit,Other GUI events,DSO,5
2025-01-03T00:00:00.000Z,GUI,Process Message,View Sales Agreement History,Other GUI events,DSO,281
2025-01-03T00:00:00.000Z,GUI,F15,DH-812,DH-800,THP,106
2025-01-03T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Customer Control Report,Other GUI events,THP,1
2025-01-03T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Adresses Control Report,Other GUI events,THP,2
2025-01-03T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Control Report,Other GUI events,THP,3
2025-01-03T00:00:00.000Z,GUI,Process Message,Create Scheduled Job Template Metering Point Devices  Control Report,Other GUI events,THP,2
2025-01-03T00:00:00.000Z,GUI,Process Message,ETS.LST.GUI,Other GUI events,THP,52
2025-01-03T00:00:00.000Z,GUI,Process Message,IVR.LST,Other GUI events,THP,2
2025-01-03T00:00:00.000Z,GUI,Process Message,IVR.LST.PRE,Other GUI events,THP,1
2025-01-03T00:00:00.000Z,GUI,Process Message,List Customer,Other GUI events,THP,11
2025-01-03T00:00:00.000Z,GUI,Process Message,List report runs,Other GUI events,THP,2
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Accounting Point,Other GUI events,THP,162
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Customer,Other GUI events,THP,3
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Organisation,Other GUI events,THP,2
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Report Run,Other GUI events,THP,11
2025-01-03T00:00:00.000Z,GUI,Process Message,Retrieve Time Series,Other GUI events,THP,21
2025-01-03T00:00:00.000Z,GUI,Process Message,Search Accounting Point,Other GUI events,THP,219
2025-01-03T00:00:00.000Z,GUI,Process Message,Search Metered Data Forwarding Option,Other GUI events,THP,1
2025-01-03T00:00:00.000Z,GUI,Process Message,View Accounting Point,Other GUI events,THP,3
2025-01-03T00:00:00.000Z,GUI,Process Message,View Customer,Other GUI events,THP,2
2025-01-03T00:00:00.000Z,GUI,Process Message,View Customer Authorisation,Other GUI events,THP,9
2025-01-04T00:00:00.000Z,B2B,F01,DH-111-1,DH-100,DDQ,1189
2025-01-04T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,DDQ,24995
2025-01-04T00:00:00.000Z,B2B,F03,DH-132-1,DH-100,DDQ,3880
2025-01-04T00:00:00.000Z,B2B,F03,DH-133-1,DH-100,DDQ,1
2025-01-04T00:00:00.000Z,B2B,F04,DH-311-1,DH-300,DDQ,1097
2025-01-04T00:00:00.000Z,B2B,F04,DH-321-1,DH-300,DDQ,2425
2025-01-04T00:00:00.000Z,B2B,F06,DH-331-1,DH-300,DDQ,174
2025-01-04T00:00:00.000Z,B2B,F06,DH-332-1,DH-300,DDQ,3
2025-01-04T00:00:00.000Z,B2B,F06,DH-351-1,DH-300,DDQ,3
2025-01-04T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DDQ,923
2025-01-04T00:00:00.000Z,B2B,F09,DH-421-1,DH-400,DDQ,69
2025-01-04T00:00:00.000Z,B2B,F12,DH-721-1,DH-700,DDQ,38
2025-01-04T00:00:00.000Z,B2B,F18,DH-341-1,DH-300,DDQ,10
2025-01-04T00:00:00.000Z,B2B,MSG.PRC,MSG.PRC,Other B2B events,DDQ,4
2025-01-04T00:00:00.000Z,B2B,MSG.UNK,MSG.UNK,Other B2B events,DDQ,21
2025-01-04T00:00:00.000Z,B2B,E58,DH-121,DH-100,DSO,1
2025-01-04T00:00:00.000Z,B2B,E58,DH-122-1,DH-100,DSO,3267
2025-01-04T00:00:00.000Z,B2B,E58,DH-125-1,DH-100,DSO,184
2025-01-04T00:00:00.000Z,B2B,E58,DH-126-1,DH-100,DSO,1
2025-01-04T00:00:00.000Z,B2B,E66,DH-211,DH-200,DSO,36962
2025-01-04T00:00:00.000Z,B2B,F01,DH-112-1,DH-100,DSO,186
2025-01-04T00:00:00.000Z,B2B,F03,DH-134-1,DH-100,DSO,24
2025-01-04T00:00:00.000Z,B2B,F04,DH-312-1,DH-300,DSO,442
2025-01-04T00:00:00.000Z,B2B,F04,DH-322-1,DH-300,DSO,1558
2025-01-04T00:00:00.000Z,B2B,F06,DH-333-1,DH-300,DSO,162
2025-01-04T00:00:00.000Z,B2B,F06,DH-352-1,DH-300,DSO,3
2025-01-04T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,DSO,51
2025-01-04T00:00:00.000Z,B2B,F09,DH-412-1,DH-400,DSO,154
2025-01-04T00:00:00.000Z,B2B,F09,DH-413-1,DH-400,DSO,4
2025-01-04T00:00:00.000Z,B2B,F09,DH-422-1,DH-400,DSO,178
2025-01-04T00:00:00.000Z,B2B,F09,DH-423-1,DH-400,DSO,1
2025-01-04T00:00:00.000Z,B2B,F10,DH-522,DH-500,DSO,1
2025-01-04T00:00:00.000Z,B2B,F18,DH-342-1,DH-300,DSO,4
2025-01-04T00:00:00.000Z,B2B,F02,DH-131-1,DH-100,THP,56
2025-01-04T00:00:00.000Z,B2B,F02,DH-22x,Other B2B events,THP,511
2025-01-04T00:00:00.000Z,B2B,F02,DH-812,DH-800,THP,684
2025-01-04T00:00:00.000Z,B2B,F03,DH-135-1,DH-100,THP,254
2025-01-04T00:00:00.000Z,B2B,F08,DH-22x,Other B2B events,THP,782
2025-01-04T00:00:00.000Z,B2B,F08,DH-812,DH-800,THP,209
2025-01-04T00:00:00.000Z,B2B,F15,DH-812,DH-800,THP,247
2025-01-04T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve AccountingPoints,Customer Access Portal,CAP,3555
2025-01-04T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreement Mutations,Customer Access Portal,CAP,106
2025-01-04T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Agreements,Customer Access Portal,CAP,2356
2025-01-04T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Authorisation Mutations,Customer Access Portal,CAP,5
2025-01-04T00:00:00.000Z,CAP,CustomerAccessRequest,Retrieve Configuration Parameters,Customer Access Portal,CAP,2198
